1br_studio_rent_in_center,adult_nightlife,air_quality_(year-round),airbnb_(monthly),cashless_society,coca-cola,coffee,cost_of_living,cost_of_living_for_expat,cost_of_living_for_local,female_friendly,freedom_of_speech,friendly_to_foreigners,fun,happiness,healthcare,internet,lgbt_friendly,nightlife,peace,quality_of_life,racial_tolerance,religious_government,safe_tap_water,safety,startup_score,traffic_safety,walkability,nomad_score,region,country,place_slug
337.0,2.0,9.0,336.0,1.0,0.93,2.25,3.0,539.0,468.0,3.0,2.0,2.0,3.0,3.0,4.0,26.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,4.39,Asia,Taiwan,tainan-taiwan
673.0,2.0,20.0,1037.0,2.0,1.18,3.58,2.0,1391.0,1051.0,3.0,2.0,2.0,2.0,2.0,4.0,15.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,2.86,Asia,Japan,naha-okinawa-japan
671.0,2.0,25.0,1495.0,2.0,2.76,2.89,1.0,1853.0,1102.0,2.0,2.0,2.0,2.0,3.0,4.0,52.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,2.0,4.24,Europe,France,strasbourg-france
408.0,2.0,50.0,1434.0,3.0,1.37,2.53,3.0,1225.0,713.0,3.0,3.0,4.0,2.0,2.0,4.0,40.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,4.38,Europe,Portugal,funchal-madeira-portugal
309.0,2.0,11.0,1083.9355593909468,2.0,1.03,1.55,3.0,807.0,475.0,1.0,1.0,3.0,2.0,3.0,1.0,9.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,3.64,Latin America,Brazil,manaus-brazil
466.0,2.0,47.0,1373.0,2.0,1.91,4.23,1.0,1550.0,944.0,3.0,3.0,2.0,3.0,2.0,3.0,10.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,3.6,Europe,Cyprus,nicosia-cyprus
322.0,2.0,66.0,702.0,2.0,0.64,1.29,3.0,710.0,458.0,1.0,1.0,3.0,4.0,3.0,1.0,13.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,4.0,3.27,Latin America,Brazil,porto-alegre-brazil
720.0,2.0,50.0,2627.989693362315,1.0,2.14,4.28,1.0,1973.0,1204.0,2.0,1.0,2.0,3.0,2.0,4.0,14.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,4.0,4.0,3.57,Europe,Greece,mikonos-greece
223.0,2.0,65.0,641.0,2.0,0.88,1.35,3.0,617.0,374.0,2.0,1.0,2.0,1.0,3.0,1.0,11.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,4.0,3.04,Latin America,Brazil,goiania-brazil
575.0,2.0,50.0,1220.0,3.0,0.62,2.69,2.0,1119.0,803.0,2.0,1.0,4.0,4.0,2.0,3.0,6.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,3.82,Asia,Philippines,makati-philippines
384.0,2.0,29.0,610.0,2.0,0.86,1.54,3.0,760.0,531.0,3.0,2.0,2.0,2.0,2.0,3.0,42.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,3.88,Europe,Poland,lublin-poland
173.0,2.0,21.0,1251.0,1.0,0.57,2.53,3.0,703.0,414.0,2.0,1.0,2.0,2.0,3.0,3.0,17.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,3.59,Asia,Malaysia,ipoh-malaysia
105.0,2.0,42.0,1251.0,1.0,0.29,0.7,3.0,516.0,177.0,1.0,1.0,2.0,1.0,2.0,2.0,17.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,3.53,Asia,Indonesia,mataram-lombok-indonesia
289.0,2.0,29.0,1251.0,1.0,0.71,1.99,3.0,766.0,451.0,4.0,2.0,4.0,2.0,3.0,4.0,29.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,4.32,Asia,Taiwan,kaohsiung-taiwan
135.0,2.0,83.0,854.0,1.0,0.33,0.72,3.0,388.0,181.0,2.0,1.0,3.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.06,Asia,India,ahmedabad-india
115.0,2.0,105.0,671.0,3.0,0.5,4.12,3.0,585.0,458.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.46,Asia,China,shaoxing-china
517.0,2.0,4.0,1678.0,2.0604697984145393,0.86,1.6,3.0,1199.0,671.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.7064588883044145,0.0,0.0,2.0,2.0,3.0,4.0,3.45,Africa,Namibia,windhoek-namibia
650.0,2.0,15.0,1007.0,1.9733016641310377,0.0,0.2,3.0,819.0,584.0,1.0,1.0,2.0,1.0,1.0,1.4198689867407954,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,2.92,Africa,Zambia,lusaka-zambia
575.0,2.0,50.0,1403.0,1.117197297196344,0.93,1.7,2.0,1156.0,719.0,1.0,1.0,3.0,2.0,1.0,1.5349283829393234,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,4.0,3.37,Africa,Mozambique,maputo-mozambique
265.0,2.0,146.0,1464.0,3.0,0.6,4.61,3.0,913.0,627.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.34,Asia,China,hohhot-china
346.0,2.0,51.0,1037.0,3.0,0.54,0.0,3.0,703.0,394.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,3.52,Asia,China,zhangjiakou-china
179.0,2.0,98.0,641.0,3.0,0.5,4.23,3.0,636.0,530.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.52,Asia,China,huaian-china
214.0,2.0,116.0,915.0,3.0,0.35,0.5,3.0,527.0,261.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,4.09,Asia,China,nanchang-china
450.0,2.0,94.0,1555.2992553482488,3.0,0.46,3.87,3.0,1019.0,754.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,3.52,Asia,China,changsha-china
548.0,2.0,50.0,946.0,3.0,2.07,2.31,3.0,1186.0,783.0,4.0,3.0,3.0,4.0,3.0,4.0,36.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,4.0,4.0,4.08,Europe,Spain,tenerife-canary-islands-spain
188.0,2.0,33.0,1373.0,3.0,0.68,1.07,3.0,798.0,337.0,3.0,2.0,2.0,2.0,2.0,2.7056740380379645,29.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,4.0,4.0,4.0,4.36,Europe,Serbia,novi-sad-serbia
419.0,2.0,12.0,1708.0,3.0,1.21,1.74,2.0,1187.0,617.0,3.0,3.0,4.0,4.0,2.0,4.0,35.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,3.89,Europe,Portugal,aveiro-portugal
216.56738769951158,2.0,17.0,1312.0,2.0,0.29,0.58,3.0,518.0,588.8184187050023,2.0,1.0,3.0,2.0,1.0,1.0,25.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,3.97,Asia,Vietnam,mui-ne-vietnam
329.0,2.0,32.0,1281.0,2.0229789733777217,0.92,1.08,3.0,846.0,439.0,2.0,2.0,3.0,2.0,1.0,3.0,12.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,4.31,Europe,Albania,tirana-albania
644.0,2.0,177.0,1373.0,1.7067129023130443,0.53,1.01,3.0,1019.0,677.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.9320459526735825,0.0,0.0,2.0,2.0,3.0,1.0,3.32,Africa,Cameroon,douala-cameroon
872.0,2.0,177.0,1511.2458430454221,1.8891631417149355,0.85,4.57,3.0,1675.0,1108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,3.08,Africa,Cameroon,yaounde-cameroon
1275.0,2.0,12.0,2288.0,2.0,1.62,4.06,1.0,2124.0,1393.0,2.0,2.0,3.0,3.0,3.0,3.0,29.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,4.0,4.37,North America,United States,flagstaff-az-united-states
860.0,2.0,12.0,1769.0,2.0,1.77,3.93,2.0,1713.0,1111.0,4.0,2.0,2.0,3.0,3.0,3.0,52.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,2.0,4.4,North America,United States,albuquerque-nm-united-states
1386.0,2.0,18.0,2013.0,3.0,1.44,3.3,1.0,2262.0,1636.0,3.0,2.0,3.0,2.0,3.0,2.0,16.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,2.0,3.83,Europe,United Kingdom,portsmouth-united-kingdom
355.0,2.0,23.0,732.0,3.0,0.76,1.57,3.0,788.0,505.0,2.0,1.0,3.0,1.0,2.0,1.0,33.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.26,Europe,Russia,krasnodar-russia
557.0,2.0,22.0,1861.0,1.0,2.83,1.71,2.0,1512.0,833.0,4.0,2.0,3.0,2.0,2.0,4.0,10.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,4.0,4.0,4.34,Europe,Italy,trieste-italy
219.0,2.0,49.0,702.0,2.018263161418973,0.45,1.12,3.0,548.0,343.0,3.0,1.0,3.0,3.0,2.0,1.0,14.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,4.0,4.0,4.37,Europe,Turkey,izmir-turkey
90.0,2.0,43.0,1281.0,1.0,0.68,1.86,3.0,621.0,278.0,2.0,1.0,3.0,3.0,1.0,2.0,11.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,3.88,Asia,Sri Lanka,kandy-sri-lanka
138.0,2.0,167.0,1312.0,1.5196443655871241,0.33,0.69,3.0,574.0,213.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0769432023467795,0.0,0.0,2.0,1.0,4.0,1.0,3.28,Asia,Uzbekistan,tashkent-uzbekistan
292.0,2.0,50.0,1037.0,1.8766607835339975,0.68,1.94,3.0,836.0,482.0,2.0,1.0,2.0,2.0,2.0,2.0,11.0,1.0,1.0,2.0,3.0,1.4789735183709283,0.0,0.0,3.0,3.0,3.0,1.0,3.82,Asia,Kazakhstan,almaty-kazakhstan
258.0,2.0,32.0,1586.0,1.0,0.68,1.98,3.0,907.0,441.0,2.0,1.0,2.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,4.0,3.31,Latin America,Mexico,puebla-mexico
190.0,2.0,81.0,1007.0,1.0,0.75,1.16,3.0,681.0,335.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,4.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,3.62,Latin America,Argentina,rosario-argentina
1374.0,2.0,20.0,2196.0,1.0,3.19,3.32,1.0,2838.0,1866.0,4.0,3.0,4.0,2.0,4.0,4.0,48.0,3.0,3.0,4.0,3.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,4.34,Europe,Switzerland,lugano-switzerland
88.0,2.0,25.0,2074.0,1.0,0.36,1.12,3.0,797.0,232.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.49,Asia,India,kannur-india
880.0,2.0,18.0,2257.0,2.0,1.94,3.95,1.0,2133.0,1305.0,4.0,2.0,3.0,3.0,3.0,3.0,36.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,3.96,North America,United States,milwaukee-wi-united-states
814.0,2.0,11.0,1464.0,1.0,2.95,3.77,1.0,2006.0,1252.0,3.0,4.0,2.0,3.0,4.0,4.0,36.0,3.0,2.0,4.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,4.24,Europe,Netherlands,tilburg-netherlands
580.0,2.0,22.0,976.0,2.0,1.1,3.35,3.0,1212.0,905.0,2.0,2.0,1.0,2.0,2.0,4.0,16.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,2.0,3.03,Asia,Japan,sendai-japan
272.0,2.0,108.0,1089.9463307480785,1.4310241824873042,0.24,1.18,3.0,566.0,337.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,3.42,Middle East,Iran,shiraz-iran
185.0,2.0,111.0,796.9555853370376,1.865237838386025,0.29,1.39,3.0,396.0,269.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.7,Middle East,Iran,isfahan-iran
405.0,2.0,50.0,793.0,2.0483222191591013,0.61,3.08,3.0,883.0,711.0,2.0,1.0,3.0,1.0,2.257908523395041,3.0,15.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,3.98,Asia,Brunei,bandar-seri-begawan-brunei
200.0,2.0,18.0,2257.0,1.5746853493170005,0.58,1.37,3.0,916.0,326.0,2.0,1.0,4.0,2.0,2.0,1.0,10.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,4.0,4.0,3.83,Europe,Turkey,bodrum-turkey
365.0,2.0,50.0,1251.0,1.0,0.57,1.42,3.0,859.0,509.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,3.86,Africa,Morocco,tangier-morocco
883.0,2.0,161.0,2959.0,1.7543961918553337,1.33,4.28,1.0,2165.0,1231.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.27,Middle East,Saudi Arabia,jeddah-saudi-arabia
114.0,2.0,18.0,946.0,1.0,0.39,1.45,3.0,557.0,274.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.63,Asia,India,bhubaneswar-india
139.0,2.0,21.0,2379.0,1.0,0.31,1.75,3.0,901.0,300.0,2.0,1.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,3.89,Asia,India,visakhapatnam-india
510.0,2.0,31.0,1600.4448983074049,2.0,1.3,3.1,3.0,1291.0,805.0,2.0,2.0,1.0,2.0,2.0,4.0,17.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,1.0,3.55,Asia,Japan,okayama-japan
939.0,2.0,14.0,1739.0,2.0,2.61,5.88,1.0,2385.0,1562.0,4.0,4.0,3.0,3.0,4.0,3.0,23.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,4.0,4.14,Europe,Denmark,aarhus-denmark
487.0,2.0,177.0,1098.0,1.7973576448025355,0.0,0.0,3.0,640.0,414.0,1.0,2.0,1.0,1.0,1.0,0.9405659733394023,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.71,Africa,Malawi,lilongwe-malawi
186.0,2.0,50.0,770.327700206984,1.9614610656152307,0.18,0.72,4.0,375.0,233.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.3648644707668633,0.0,0.0,1.0,2.0,1.0,1.0,4.08,Africa,Sudan,khartoum-sudan
469.0,2.0,50.0,1438.7666252816239,2.040551728856736,0.64,0.97,2.0,1182.0,690.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.18,Africa,Libya,benghazi-libya
561.0,2.0,50.0,1952.0,1.8628427785271464,0.79,1.33,3.0,1282.0,690.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.7857800130007073,1.0,0.0,2.0,2.0,1.0,1.0,3.73,Africa,Libya,tripoli-libya
181.0,2.0,90.0,1068.0,1.9925315055143042,0.4,0.45,3.0,544.0,240.0,2.0,1.0,3.0,4.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,1.532925782744135,1.0,0.0,2.0,2.0,3.0,4.0,3.78,Africa,Tunisia,tunis-tunisia
88.0,2.0,11.0,960.3986165046741,1.0,0.38,1.62,4.0,528.2376548282722,254.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.61,Asia,India,moradabad-india
98.0,2.0,92.0,671.0,1.0,0.6,1.43,3.0,716.0,312.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,3.17,Asia,India,guwahati-india
358.0,2.0,50.0,702.0,3.0,0.83,1.88,3.0,842.0,586.0,2.0,1.0,2.0,1.0,2.0,1.0,19.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.85,Asia,Russia,novosibirsk-russia
271.0,2.0,50.0,1525.0,1.5577738959358005,0.31,0.36,3.0,700.0,308.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.8115896103310971,0.0,0.0,2.0,2.0,3.0,1.0,3.77,Asia,Tajikistan,dushanbe-tajikistan
376.0,2.0,27.0,1068.0,3.0,1.0,1.3,2.0,927.0,509.0,3.0,2.0,4.0,3.0,2.0,2.0,55.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,4.48,Europe,Romania,cluj-romania
116.0,2.0,37.0,854.0,1.8159182529211622,0.46,1.07,3.0,491.0,232.0,2.0,1.0,2.0,2.0,2.0,1.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,4.0,2.0,3.21,Europe,Turkey,bursa-turkey
108.0,2.0,215.0,1726.2784046594008,1.0,0.29,8.61,3.0,678.0,794.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.36,Asia,India,kanpur-india
711.0,2.0,21.0,2288.0,1.0,2.28,1.49,1.0,1901.0,992.0,3.0,2.0,4.0,3.0,2.0,4.0,10.0,4.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,4.0,4.0,3.82,Europe,Italy,genoa-italy
239.0,2.0,59.0,1129.0,2.400266831908462,0.79,1.69,3.0,783.0,418.0,3.0,1.0,3.0,2.0,1.0,1.0,300.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,4.42,Europe,Bulgaria,plovdiv-bulgaria
1153.0,2.0,50.0,1861.0,1.9572474220542393,1.52,3.2,2.0,2113.0,1470.0,2.0,3.0,2.0,3.0,1.0,1.0,7.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,3.58,Africa,Ghana,accra-ghana
850.0,2.0,21.0,1952.0,2.0,1.87,3.96,2.0,1872.0,1216.0,3.0,2.0,3.0,2.0,3.0,3.0,32.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,3.97,North America,United States,indianapolis-in-united-states
608.0,2.0,29.0,1312.0,1.0,2.43,4.55,1.0,1753.0,1132.0,3.0,2.0,4.0,3.0,2.0,4.0,24.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,4.08,Europe,Italy,modena-italy
554.0,2.0,61.0,2745.0,1.9353413280971414,1.86,2.72,2.0,1807.0,869.0,1.0,2.0,3.0,2.0,2.39581918352541,2.4776203338350444,22.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,1.0,3.8,Latin America,Aruba,oranjestad-aruba
500.0,2.0,50.0,2166.0,1.8319969044544409,2.5,3.75,1.0,1700.0,891.0,1.0,2.0,3.0,2.0,2.3479299171872077,3.0,32.0,2.4630990003448474,1.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,3.44,Latin America,Barbados,bridgetown-barbados
1249.0,2.0,14.0,1525.0,2.0,1.77,4.64,1.0,2267.0,1665.0,4.0,2.0,3.0,1.0,3.0,3.0,35.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.26,North America,United States,hartford-ct-united-states
317.0,2.0,18.0,1373.0,3.0,0.57,1.18,3.0,787.0,428.0,2.0,2.0,3.0,1.0,2.0,3.0,11.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,4.27,Europe,Croatia,rijeka-croatia
700.0,2.0,21.0,1861.0,2.0,2.47,2.78,2.0,1860.0,1076.0,2.0,2.0,2.0,2.0,3.0,4.0,24.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,2.0,3.88,Europe,France,annecy-france
747.0,2.0,18.0,2077.7711387715362,1.0,2.06,3.21,1.0,1888.0,1123.0,4.0,4.0,3.0,3.0,4.0,3.0,23.0,3.0,3.0,4.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.297698772079508,Europe,Finland,tampere-finland
307.0,2.0,146.0,1129.0,3.0,0.44,4.16,3.0,921.0,700.0,2.0,1.0,1.0,1.0,2.0,1.0,44.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.37,Asia,China,urumqi-china
320.0,2.0,28.0,1495.0,1.9084310726442066,0.39,1.13,3.0,880.0,426.0,1.0,1.0,4.0,2.0,2.0,1.9522370658276773,13.0,2.0,2.0,3.0,3.0,2.0187990187922056,0.0,0.0,3.0,3.0,4.0,4.0,3.18,Europe,Montenegro,bar-montenegro
184.0,2.0,31.0,671.0,3.0,0.63,1.2,3.0,560.0,311.0,1.0,1.0,3.0,2.0,2.0,1.0,20.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.83,Europe,Russia,saratov-russia
528.0,2.0,37.0,1769.0,2.0,1.9,3.64,2.0,1672.0,954.0,3.0,3.0,4.0,4.0,2.0,3.0,11.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,1.0,4.43,Europe,Cyprus,limassol-cyprus
780.0,2.0,14.0,1495.0,2.0,1.28,2.72,2.0,1652.0,1067.0,2.0,3.0,2.0,2.0,4.0,3.0,38.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,4.3,North America,Canada,guelph-canada
754.0,2.0,286.0,1506.7207776269504,1.7143253207061782,0.66,3.89,3.0,1684.0,1064.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,2.84,Middle East,Saudi Arabia,dammam-saudi-arabia
598.0,2.0,30.0,946.0,2.0,1.33,3.38,2.0,1271.0,936.0,3.0,2.0,1.0,3.0,2.0,4.0,18.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,3.69,Asia,Japan,nagoya-japan
1469.0,2.0,19.0,2715.0,2.0,2.73,4.88,1.0,2907.0,1958.0,4.0,3.0,4.0,1.0,4.0,3.0,19.0,3.0,3.0,4.0,3.0,3.0,0.0,1.0,4.0,3.0,4.0,4.0,4.21,Oceania,Australia,darwin-australia
599.0,2.0,24.0,1952.0,1.0,2.33,3.5,1.0,1861.0,1032.0,4.0,3.0,3.0,2.0,3.0,3.0,50.0,1.0,2.0,4.0,3.0,3.0,0.0,1.0,4.0,3.0,4.0,4.0,3.81,Europe,Germany,hannover-germany
950.0,2.0,15.0,1617.0,2.0,1.89,3.41,2.0,2023.0,1463.0,3.0,2.0,3.0,2.0,3.0,3.0,22.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.13,North America,United States,norfolk-va-united-states
990.0,2.0,8.0,1525.0,1.0,2.07,3.51,1.0,1940.0,1367.0,4.0,4.0,4.0,3.0,4.0,3.0,29.0,3.0,3.0,4.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.19,Europe,Finland,espoo-finland
534.0,2.0,41.0,824.0,3.0,1.33,4.31,3.0,1088.0,888.0,3.0,2.0,3.0,2.0,2.0,3.0,29.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,4.56,Asia,South Korea,daejeon-south-korea
475.0,2.0,41.0,2044.0,3.0,1.27,3.73,2.0,1377.0,805.0,3.0,2.0,3.0,2.0,2.0,3.0,28.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,4.0,4.0,1.0,4.42,Asia,South Korea,gwangju-south-korea
829.0,2.0,13.0,1708.0,2.0,2.0,4.0,2.0,1784.0,1217.0,3.0,2.0,3.0,1.0,3.0,3.0,21.0,2.0,3.0,3.0,4.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.04,North America,United States,provo-ut-united-states
210.0,2.0,45.0,1281.0,1.0,0.23,0.7,3.0,580.0,258.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,4.0,4.02,Asia,Indonesia,sanur-bali-indonesia
154.0,2.0,88.0,1891.0,3.0,0.48,3.97,3.0,845.0,430.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.49,Asia,China,yiwu-china
760.0,2.0,19.0,2074.0,2.0,1.64,3.43,1.0,1927.0,1256.0,3.0,2.0,4.0,2.0,3.0,3.0,23.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,3.99,North America,United States,columbus-oh-united-states
758.0,2.0,23.0,2013.0,1.0,2.33,3.15,1.0,2065.0,1164.0,3.0,4.0,3.0,1.0,4.0,4.0,45.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0,4.0,3.0,4.0,4.0,4.18,Europe,Netherlands,zwolle-netherlands
522.0,2.0,11.0,1617.0,2.0,1.64,3.17,2.0,1530.0,898.0,4.0,3.0,4.0,2.0,4.0,3.0,38.0,3.0,2.0,4.0,3.0,4.0,0.0,1.0,3.0,4.0,4.0,4.0,4.24,North America,Canada,moncton-canada
